id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-2708336330,,UF 19.335,19335.0,UF,,11 dormitorios|18 baños|650 m² útiles,https://www.portalinmobiliario.com/MLC-2708336330-casa-en-venta-de-11-dorm-en-santiago-_JM#position%3D11%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:32.872493
MLC-2751278104,,$ 179.000.000,179000000.0,$,,5 dormitorios|2 baños|140 m² útiles,https://www.portalinmobiliario.com/MLC-2751278104-increible-casa-178m2-remodelada-5d2bpatio-179-millones-_JM#position%3D12%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:33.182657
MLC-1523907117,,UF 9.800,9800.0,UF,"Jardín Esmeralda, Barrio Yungay, Santiago, RM (Metropolitana)",4 dormitorios|5 baños|220 m² útiles,https://www.portalinmobiliario.com/MLC-1523907117-casa-en-venta-condominio-jardin-esmeralda-las-rastrastalca-_JM#position%3D13%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:33.518276
MLC-2729002388,,UF 8.779,8779.0,UF,,3 dormitorios|2 baños|178 m² útiles,https://www.portalinmobiliario.com/MLC-2729002388-casa-remodelada-pasaje-cerrado-a-pasos-plaza-brasil-_JM#position%3D14%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:33.803406
MLC-1503747381,,UF 4.700,4700.0,UF,,3 dormitorios|1 baño|81 m² útiles,https://www.portalinmobiliario.com/MLC-1503747381-casa-en-venta-nuble-cod-48-_JM#position%3D15%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:34.144580
MLC-2684070498,,$ 430.000.000,430000000.0,$,,3 dormitorios|1 baño|92 m² útiles,https://www.portalinmobiliario.com/MLC-2684070498-665-terreno-comercial-con-casa-san-isidro-maule-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:34.580864
MLC-2409476100,,UF 6.960,6960.0,UF,,5 dormitorios|3 baños|252 m² útiles,https://www.portalinmobiliario.com/MLC-2409476100-oportunidad-unica-barrio-matta-sur-amplia-casa-_JM#position%3D17%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:34.923271
MLC-1517487349,,UF 12.000,12000.0,UF,,15 dormitorios|3 baños|700 m² útiles,https://www.portalinmobiliario.com/MLC-1517487349-casa-comercial-o-institucional-en-compania-de-jesus-santiago-_JM#position%3D18%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:35.259431
MLC-1516050119,,$ 240.000.000,240000000.0,$,"Lira & Pedro Lagos, Santiago, Región Metropolitana, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",2 dormitorios|2 baños|90 m² útiles,https://www.portalinmobiliario.com/MLC-1516050119-casa-comuna-de-santiago-d2-b2-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:35.572847
MLC-1488683773,,UF 5.863,5863.0,UF,"Artemio Gutierrez / Victoria, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",6 dormitorios|3 baños|263 m² útiles,https://www.portalinmobiliario.com/MLC-1488683773-casa-en-venta-de-6-dorm-en-santiago-_JM#position%3D20%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc465cac8-ff2e-49f0-bafd-9a012689f70b,2024-10-30T18:36:36.034209
