id_proyecto,titulo,precio_texto,precio_valor,tipo_moneda,ubicacion,caracteristicas,link,fecha_scraping
MLC-1534586367,,$ 1.600.000,1600000.0,$,"Almte. Latorre 1 - 300, Barrio República, Santiago, RM (Metropolitana)",12 dormitorios|4 baños|180 m² útiles,https://www.portalinmobiliario.com/MLC-1534586367-almirante-latorre-alameda-santiago-casa-2-pisos-_JM#position%3D40%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:00.682770
MLC-2710513158,,$ 3.500.000,3500000.0,$,,24 dormitorios|16 baños|1.010 m² útiles,https://www.portalinmobiliario.com/MLC-2710513158-arriendo-casa-parroquial-en-la-florida-_JM#position%3D41%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:01.061881
MLC-2733251050,,UF 220,220.0,UF,"Excelente Edificio De Oficinas En Lastarria., Barrio Lastarria, Santiago, RM (Metropolitana)",,https://www.portalinmobiliario.com/MLC-2733251050-casa-comercial-en-arriendo-en-santiago-_JM#position%3D42%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:01.466370
MLC-2755254750,,UF 385,385.0,UF,,1.750 m² útiles,https://www.portalinmobiliario.com/MLC-2755254750-casa-en-arriendo-en-santiago-_JM#position%3D43%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:01.765010
MLC-1536472071,,$ 820.000,820000.0,$,,5 dormitorios|2 baños|120 m² útiles,https://www.portalinmobiliario.com/MLC-1536472071-casa-en-arriendo-de-5-dorm-en-santiago-centro-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:02.023463
MLC-2753875368,,$ 1.800.000,1800000.0,$,,5 dormitorios|4 baños|150 m² útiles,https://www.portalinmobiliario.com/MLC-2753875368-arriendo-casa-uso-comercial-o-habitacional-santiago-centro-_JM#position%3D45%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:02.304107
MLC-1533997607,,$ 3.000.000,3000000.0,$,,11 dormitorios|5 baños|354 m² útiles,https://www.portalinmobiliario.com/MLC-1533997607-gran-casa-comercial-en-venta-san-ignacio-_JM#position%3D46%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:02.584411
MLC-1535195279,,UF 80,80.0,UF,"San Ignacio/ Sector Parque O, Parque O'Higgins, Santiago, RM (Metropolitana)",11 dormitorios|5 baños|354 m² útiles,https://www.portalinmobiliario.com/MLC-1535195279-casa-comercial-en-arriendo-de-590m2-totales-en-santiago-_JM#position%3D47%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:02.954030
MLC-2752635666,,UF 80,80.0,UF,"San Ignacio De Loyola, 169, Dieciocho, Santiago, RM (Metropolitana)",7 dormitorios|4 baños|418 m² útiles,https://www.portalinmobiliario.com/MLC-2752635666-arriendo-casa-7hab-4ba-santiago-_JM#position%3D48%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D8e933914-a0c9-4d97-9722-5e758ae1b875,2024-10-30T18:40:03.308421
MLC-1542164921,,$ 450.000,450000.0,$,"Pedro Lagos /chiloe, Parque O'Higgins, Santiago, RM (Metropolitana)",2 dormitorios|1 baño|55 m² útiles,https://www.portalinmobiliario.com/MLC-1542164921-casa-en-arriendo-de-2-dorm-en-santiago-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Decfad3e6-1b83-453a-a47a-7a2a2e8dff8c,2024-10-30T18:40:08.350347
MLC-1540619855,,UF 39,39.0,UF,"Barrio Brasil, Barrio Brasil, Santiago, RM (Metropolitana)",3 dormitorios|3 baños|227 m² útiles,https://www.portalinmobiliario.com/MLC-1540619855-arriendo-casa-comercial-en-barrio-brasil-_JM#position%3D2%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Decfad3e6-1b83-453a-a47a-7a2a2e8dff8c,2024-10-30T18:40:08.739403
MLC-1539974491,,$ 370.000,370000.0,$,"Lord Cochrane 1615, Parque O'Higgins, Santiago, RM (Metropolitana)",2 dormitorios|1 baño|44 m² útiles,https://www.portalinmobiliario.com/MLC-1539974491-casa-en-arriendo-barrio-franklin-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Decfad3e6-1b83-453a-a47a-7a2a2e8dff8c,2024-10-30T18:40:09.004163
MLC-2722918634,,$ 560.000,560000.0,$,,4 dormitorios|2 baños|87 m² útiles,https://www.portalinmobiliario.com/MLC-2722918634-se-arrienda-casa-560000-a-tres-cuadras-metro-matta-_JM#position%3D4%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Decfad3e6-1b83-453a-a47a-7a2a2e8dff8c,2024-10-30T18:40:09.281985
